index,gbvs_left,gbvs_right,deepgaze_left,deepgaze_right,idx_trial_subj
2641,777568.7,1113378.0,612766.2950584571,449695.98563305265,6628
2642,1299813.1,1195276.0,955058.7360041118,708039.8781840353,6677
2643,824179.5,883865.3,208118.28752425034,685126.2182463614,6726
2644,1160827.9,1374629.4,531647.4193927085,1064838.5631161034,6775
2645,431181.03,874297.1,448325.6036132735,697209.185842656,6824
2646,1156218.1,1087202.0,486009.0300407426,707631.4148137609,6873
2647,591298.25,1131894.6,469642.36634929164,660148.6928854447,6922
2648,1311981.1,1117003.6,884037.5907191933,544662.60591832,6971
2649,897975.4,1191394.5,639540.0148529477,817325.5078496187,7020
2650,665905.56,492510.7,725471.7320239255,777814.8108315157,7069
2651,784353.4,1111524.1,1201641.6856761142,858486.4902880408,7118
2652,1164257.6,835091.25,825317.6531560281,700447.0559144777,7167
2653,1235954.0,1049973.1,903934.6298907866,654320.4078820752,7216
2654,723150.56,1003051.9,785636.0624338503,900497.5026139913,7265
2655,1124965.5,1270048.0,671978.989389037,409627.2258228256,7363
2656,59610.902,632399.44,39942.632067219136,672496.2757826889,7412
2657,1053328.5,880152.06,744423.4628314091,686586.4159185936,7461
2658,1480263.2,1127382.1,965633.1881918368,313313.53347171773,7510
2659,1025969.4,1360032.8,499076.72694264783,497458.8431820959,7559
2660,921199.94,723692.75,664328.4006763633,708387.1726338915,7608
2661,889656.06,586470.3,738018.1753883066,362683.2734912199,7657
2662,1262344.0,941488.0,462470.63259878097,816825.9676283582,7706
2663,642264.6,1236573.4,478827.49302950193,766787.9612745835,7755
2664,1173316.6,1497882.8,456158.62607473216,1236147.207908332,7804
2665,991712.3,793983.8,617091.9264933896,543218.0868652265,7853
2666,681075.06,974376.3,695151.5156987481,774484.370227731,7902
2667,928480.5,923362.56,883535.2418977662,886354.8210002001,7951
2668,1402682.0,1211894.2,882717.1808361161,874754.9062775248,8000
2669,1003301.4,423803.94,682328.8567865092,407923.56075140287,8049
2670,698595.75,1096666.1,732309.0265983698,1035858.7095630636,8098
2671,992243.8,1329809.6,655240.0825135659,643924.4643396485,8147
2672,538098.3,1036993.4,492038.9363755232,858752.3250756812,8196
2673,803944.3,917564.94,708879.3089980772,866714.750508541,8245
2674,1147904.9,1047333.6,861219.885978973,305651.71311861114,8294
2675,713131.5,857890.4,223708.11498137293,619180.0090305661,8343
2676,970337.5,579557.9,797321.1151290939,911523.9918738556,8441
2677,863700.3,810379.0,542764.196783293,592525.5432816135,8490
2678,966112.06,111719.85,685005.9440682796,37273.65408034519,8539
2679,1000619.75,1271482.8,720039.096963934,661059.205245011,8588
2680,714968.44,1041583.7,435214.2354776834,674294.1866869566,8637
2681,774970.94,969769.8,250943.4825821522,767900.710266467,8686
2682,1075333.2,781472.6,662212.5876173336,475901.4412699399,8735
2683,508498.4,866620.2,422433.1412004964,734419.4231269169,8784
2684,1235711.8,763943.25,688988.9945069252,530543.1992697257,8833
2685,1076146.1,1532822.8,525683.9857256993,902665.1005472798,8882
2686,869336.25,610355.4,899051.1843043816,619242.3714326351,8931
2687,789909.5,711924.94,802475.3043048537,1074842.8470467767,8980
2688,1361284.0,1187867.1,800552.2992513918,964598.0911964232,9029
2689,981105.8,486567.6,598644.8330728966,583964.4922450846,9078
2690,819964.94,156098.53,286299.62367614795,55730.77738493991,9127
2691,555389.3,1218570.1,458293.27222378284,751011.9896814872,9176
2692,1084730.2,1360338.8,577998.1303100633,791770.7362462507,9225
2693,1033847.4,1240290.8,405291.53109604254,381988.99626586324,9274
2694,1156004.6,805806.9,756948.3443327516,459532.3260368006,9323
2695,1188884.2,977098.5,798204.7351824036,900014.5724344604,9421
2696,801883.8,943252.2,279065.95199072,654384.524587661,9470
2697,940155.0,483501.88,1043902.228629647,670340.115958103,9519
2698,444831.62,751386.4,496299.9368622804,581606.7419103954,9568
2699,1638125.4,948171.75,1246041.59166169,511186.70425070595,9617
2700,921681.5,1132787.4,469363.92451491597,734690.7418759584,9666
2701,856800.6,91978.65,984078.1363508299,45324.97048441066,9715
2702,1545182.8,878481.0,614704.947645647,592367.6354512195,9764
2703,664513.5,1092877.4,684560.2790537195,865737.8938110847,14
2704,759400.9,740328.4,496276.40160409815,276105.3712782081,63
2705,868331.2,707881.75,697830.240652405,602226.8963807834,161
2706,477838.62,810663.7,526299.1716285197,530344.6126177931,210
2707,1247996.0,1146571.4,727588.2252052048,427981.8259975154,308
2708,984672.0,1116528.8,340279.83244683035,709693.967346729,357
2709,1403460.9,949313.7,800176.7555754242,742326.0778142784,406
2710,435160.25,813898.0,432983.8601171546,487202.905515869,455
2711,1077147.8,907965.6,536382.1489267858,495030.0440482189,504
2712,690427.8,1345059.5,349794.08965817105,799673.1362281899,553
2713,1038009.1,1216166.6,827848.2094578161,689128.7544654416,602
2714,1122749.6,1227099.4,687592.7160854378,817327.6160817288,651
2715,857788.6,944164.56,794248.6876182636,900256.210299461,749
2716,1253823.6,792590.75,831695.79675024,635191.1174107887,798
2717,993731.06,1139399.2,765265.6462209668,451527.92159281153,847
2718,770903.8,581122.44,606705.3272800314,217040.07632999538,896
2719,136525.61,1270744.9,44489.39427561095,1033429.5350964018,994
2720,586896.25,869862.9,545174.9958464807,790057.3289753702,1043
2721,1172863.5,847073.4,935430.5878288851,463939.2857208051,1092
2722,1181631.5,1167819.9,834903.0795316501,1020931.7818502609,1141
2723,658138.06,796660.56,379691.0315672393,461479.56941026665,1190
2724,1037420.0,1428937.5,965597.5835156395,780866.3911604269,1239
2725,1260829.2,1338439.0,942787.9086931519,619093.046411745,1288
2726,1193886.0,733069.5,689622.704198893,679459.664671359,1337
2727,702157.4,727196.2,714964.3828667329,484993.22537555825,1386
2728,980968.6,885612.7,820354.3024937088,466083.33976559946,1435
2729,1088047.0,1262423.5,761732.6791665549,1064722.189245023,1484
2730,751819.44,798990.3,694714.2627218061,888385.4846975806,1533
2731,402013.62,976152.44,408987.44280318817,550915.0797389515,1582
2732,1030592.75,943785.3,438053.4105250454,705217.900707127,1631
2733,778994.25,998661.25,758711.6122038594,536187.6257998338,1680
2734,927808.7,1211781.6,1001998.082522555,928336.7633779779,1729
2735,973256.06,674295.4,583543.5403360273,1122505.0594735455,1778
2736,1126326.0,527021.9,682229.6920732692,211499.83791713745,1827
2737,1220467.6,547733.3,831653.7810712344,524944.6952316727,1876
2738,1106583.1,124444.734,930009.8395988421,64265.75162985431,1974
2739,1511809.4,1127313.8,617394.433613509,689020.0566136793,2023
2740,1086513.1,758384.2,724471.0768211194,397039.2135747506,2072
2741,609924.7,1078496.8,713533.8816313389,498122.7512692033,2121
2742,1175548.2,773978.06,789517.3790300977,810046.9114897074,2170
2743,944691.06,489622.78,666091.1192807117,531638.302525222,2219
2744,522117.75,1385175.9,478209.64486684237,1035937.2086432925,2268
2745,1195044.2,922554.2,664148.9440157433,417844.9349959721,2317
2746,1343803.8,518320.78,692303.8093200817,552653.8661549488,2366
2747,771669.4,1472191.5,531322.8249550808,824499.7026853602,2415
2748,579421.3,922682.25,241997.78405682946,654237.5065598111,2464
2749,691150.06,702410.0,606533.7372957915,345457.27218588826,2513
2750,1438729.2,1252581.1,1339361.199431124,507273.11394872214,2562
2751,979140.56,634023.9,820525.1787263408,386482.85006633634,2660
2752,764020.5,1145084.4,695910.7564506916,927226.1258944873,2709
2753,1430708.6,624612.75,674387.6197302121,383165.6441974727,2758
2754,952963.6,906040.06,966908.9091268877,619181.8698396792,2807
2755,932874.56,670404.7,697907.2273230784,923169.2718124291,2856
2756,1090050.2,663809.9,682280.1043674513,374643.94175091316,2905
2757,785355.56,825938.5,431855.1468485428,654151.7864160854,2954
2758,1010621.0,919827.4,675938.2880679284,849486.9848383355,3003
2759,692592.75,1081124.9,506356.9735503368,697865.5285394213,3052
2760,420268.03,852944.06,270341.5722320125,718514.5275920919,3101
2761,494259.12,971160.75,496182.59324700834,734524.3258481435,3150
2762,1365018.9,868780.5,561282.4909570873,713510.2781805178,3199
2763,689832.25,697486.6,651253.9714272148,656930.2159965904,3248
2764,905158.2,795415.3,693448.6111929718,822339.8532284619,3297
2765,516545.66,905115.06,538760.3140798874,422673.1612897372,3346
2766,1327895.6,978396.9,779197.8265456297,459806.6732842348,3444
2767,1112843.5,1266737.0,1307049.8101462787,468040.1925981447,3493
2768,813098.06,795544.0,927342.363322055,853518.1830057132,3542
2769,1005367.2,1096996.4,761287.6667791301,678824.5085568408,3591
2770,615011.9,1020120.3,687845.802066794,703844.7095339673,3640
2771,1052026.1,314612.44,952657.4416700298,252136.01090692513,3689
2772,993141.9,868843.2,548377.210095286,378730.21759581653,3738
2773,907223.44,918223.4,687674.3823965492,786959.0132767849,3787
2774,1216681.1,851447.94,964002.8497926707,395288.994081417,3836
2775,1154160.1,714395.75,618070.4152347812,504826.79492664174,3885
2776,1320658.5,1237307.8,1008966.1373825689,261087.23649387545,3934
2777,885263.25,1341887.9,755412.1414934524,708169.1410330186,3983
2778,657088.3,1133124.5,452580.44342568266,841435.1010851553,4032
2779,1112920.9,1193863.1,417500.80957936606,485873.87052822084,4081
2780,874082.06,1074167.9,672019.2287604663,928515.5211696365,4130
2781,539089.44,840194.3,430637.0072843298,808039.2496404054,4179
2782,782912.1,977961.4,340126.2966416736,738530.6375142735,4228
2783,1369537.0,869750.9,1025581.920528481,441935.8163032663,4277
2784,1115068.9,986957.6,551844.7094306955,640066.044496975,4326
2785,1007434.06,1029042.06,744654.9852990882,666711.4588297096,4375
2786,936160.0,760182.94,794297.3963147028,557965.6466129472,4424
2787,1513728.4,719070.1,414170.49611528876,625534.0921689024,4473
2788,1067486.5,794219.7,952344.4846478015,688574.7083435949,4522
2789,1046691.7,1177647.6,641513.5045213029,735430.5892171243,4571
2790,913757.3,1474705.8,465138.7623863015,1263914.444745726,4620
2791,1369870.5,954322.44,564661.6134559052,751098.841009657,4669
2792,940380.4,977033.3,386628.5738807131,711603.254136986,4718
2793,621227.44,378643.22,854432.6572597566,719320.6788308122,4767
2794,1451405.6,1509061.1,407201.66588196816,994780.6716189838,4816
2795,533688.4,908196.75,646841.7531353955,849088.043321575,4914
2796,1352877.9,1004832.94,1025725.6915267041,432088.4391786268,4963
2797,1131207.9,659441.4,576159.5873541287,660812.9947919694,5012
2798,406412.1,828160.25,602520.9951158933,1068549.5691808928,5061
2799,857125.8,951726.4,548432.6593280582,619147.5189429498,5110
2800,1351182.9,1065265.0,511768.33810283465,1188630.2977527366,5159
2801,718542.5,1255095.5,469515.1119559674,946438.9801191229,5208
2802,453462.0,997614.8,433003.1003298192,928571.8073872798,5257
2803,1092732.2,701198.06,859253.6650205655,609868.4953153923,5306
2804,1331583.2,937895.75,802151.7764910382,525373.5839852793,5404
2805,727345.75,893107.5,754335.2254911874,403145.95817340084,5453
2806,873190.4,1185527.2,470411.32322243496,500551.51216917747,5502
2807,1258225.8,1398113.0,806411.9557485969,416418.361286525,5551
2808,928277.2,1162291.4,1242149.9033346418,751174.6047799053,5600
2809,1264080.6,1536666.6,991237.1120682261,850235.3690288627,5649
2810,875174.3,986571.6,647225.4524024781,794091.412710306,5698
2811,837455.2,872952.25,767229.2171052451,355680.0225011292,5747
2812,917414.4,680009.4,876116.7618512417,547949.300953784,5796
2813,944464.9,648016.25,399562.8958595059,708534.9197342335,5845
2814,1172016.4,697993.8,576016.8676460742,1256476.9790369803,5894
2815,538098.3,1036993.4,492038.9363755232,858752.3250756812,5943
2816,768472.25,971406.4,612628.9703251688,449903.51162213925,5992
2817,1184964.9,1156973.4,822003.5150755115,409574.1025045831,6041
2818,731548.2,921794.8,497428.8728727783,467290.25835206034,6090
2819,1228235.0,1019646.7,744372.8555736368,588196.9973241399,6139
2820,1233585.1,1177970.4,875986.8241925943,676137.6807890482,6188
2821,971942.5,1220657.2,686604.8532924049,883259.0493038056,6237
2822,905280.2,625182.1,456201.5712424407,573185.8101221165,6286
2823,1093904.1,1297618.9,480394.7025654596,974169.1773883564,6335
2824,610604.2,659875.3,739126.0414479543,784426.974687477,6384
2825,1083628.6,1163892.5,1125421.986031563,529172.49693868,6433
2826,981509.2,646318.25,790118.1095440735,188257.3262271925,6482
2827,919449.9,948608.06,606388.4109042813,643917.2544987798,6531
2828,719052.5,767308.44,404873.9950167887,848882.4015968285,6580
2829,968399.8,1167303.4,1169436.1843050325,796677.0558185587,6629
2830,616364.4,755790.94,387537.0769807986,460065.42634116777,6678
2831,1183462.1,806588.0,826344.6923284031,664012.8152800344,6727
2832,1150836.0,1167208.2,713035.550419561,707704.5513410305,6776
2833,627483.06,681739.4,923047.9346990717,990709.4214690782,6874
2834,807044.5,1162433.1,858813.3514217858,417366.98295547935,6923
2835,1037058.6,988784.44,1006921.6844521515,751357.9863246648,6972
2836,874842.75,1247978.6,587493.7274444661,644008.4060328652,7021
2837,783398.0,1424843.5,678251.8718302981,795373.223668969,7070
2838,881854.2,467288.06,679134.6810025502,493441.2065812691,7119
2839,1116489.0,826021.44,821741.8832707036,489381.73705920094,7168
2840,86707.555,1152481.2,41916.09625304743,707905.0922395682,7217
2841,1462188.9,910344.44,965748.0379042815,653604.4385139892,7266
2842,691188.2,799715.75,495063.4086671713,483420.05839398276,7315
2843,1156091.2,1138576.8,391729.776207422,940803.8352621312,7364
2844,1062789.5,988738.1,834820.0085546095,674084.1751760652,7462
2845,826137.8,503158.47,444347.930166038,255152.2591681433,7511
2846,1218087.1,139042.6,1332896.3839058122,41163.552647685574,7560
2847,938864.25,960207.06,631569.326285647,659094.2007455248,7609
2848,981991.1,1201002.1,405355.3223938157,661235.2977146603,7658
2849,614938.0,1010048.7,282839.44942663045,820425.5952008747,7707
2850,161343.52,1607495.5,46875.92633788747,848485.8021106303,7756
2851,935173.7,1006606.94,830141.3038297694,624782.406560557,7805
2852,991055.4,1241824.5,701350.9294627355,1055017.708507139,7854
2853,1021780.5,951260.25,834763.4418925645,617878.8557452797,7903
2854,826947.3,1108081.0,528310.5211589062,666507.9471534046,7952
2855,1006830.56,1336491.1,696256.5616180999,915549.1128593611,8001
2856,1005472.4,438394.62,598413.5813106565,397055.06448774063,8099
2857,1185407.2,915207.56,675066.8593574692,679448.0001631532,8148
2858,1498465.4,1335206.5,808254.3698909797,902509.5223162946,8197
2859,1062473.0,864698.6,662252.3219801459,395456.90808241774,8246
2860,707842.0,1368005.0,387264.12609288655,959651.9618776992,8295
2861,1311224.6,672836.94,745707.6063873043,398545.23259365186,8344
2862,952193.44,719483.75,812731.2868594435,961815.5175156682,8393
2863,521651.97,882044.7,237167.4751383941,946981.1713809167,8442
2864,869382.94,1111189.1,446855.5857715903,760047.061952749,8491
2865,1219149.0,702847.3,986381.5002442851,258102.38725831185,8540
2866,927611.9,973101.94,528338.6083743211,738833.861592243,8589
2867,1006673.44,603124.75,1036282.5655480026,284877.55068224634,8638
2868,926450.7,1104539.8,767372.029408239,589740.5167215022,8687
2869,1223845.6,945560.0,861235.6892938578,226325.21265967653,8736
2870,1441795.5,1270658.1,745917.1027035838,485870.8004693298,8785
2871,162179.12,1118815.0,36256.59689872218,585005.0555121417,8834
2872,664269.7,798835.56,693574.2018173464,461034.4656728597,8883
2873,1037748.06,978760.44,552026.4204628862,756213.8127421241,8932
2874,761900.94,962539.7,617660.9932878613,651557.513065792,8981
2875,1309364.0,675793.75,819437.52578917,279012.4399957787,9030
2876,1161248.6,824388.6,726054.9288543754,427400.8263594531,9079
2877,560117.0,1212922.0,469831.0040407271,864191.9600525086,9128
2878,1003574.3,755297.3,617393.2452477176,602788.877509616,9177
2879,880572.0,1291613.8,646519.1335968007,428054.59114224167,9226
2880,1069024.5,845088.44,537891.7651558171,730077.3094906778,9275
2881,756049.06,1077097.4,849995.8807603425,698147.7796539863,9324
2882,603792.3,1074878.0,578346.2876292599,824609.2497294549,9373
2883,1021275.06,867166.94,1435607.4109670345,768474.2026113401,9422
2884,839903.25,952877.6,1021815.0275105254,946017.2918305038,9520
2885,953647.06,610894.2,581076.3245710528,759900.0971209916,9569
2886,1103139.2,1069173.2,1332805.7404177333,500877.2943537232,9618
2887,1502928.4,982806.2,787141.9477622006,526471.1624411547,9667
2888,1430202.1,938640.6,737556.4820173765,415878.97912878176,9716
2889,1036879.7,898300.3,930697.2258170702,946666.076600685,9765
2890,863787.06,907211.9,592656.8894738078,678696.6338717332,64
2891,1278415.6,844532.94,723648.7350272168,652784.3031510634,113
2892,1195079.1,699548.25,766821.4330794257,550443.1822460191,162
2893,1184188.6,965229.25,802083.9806274979,553978.5960065674,211
2894,665871.2,772544.6,467138.8572053129,486547.2355212371,260
2895,784667.44,973086.75,381167.7762290366,654230.6135549358,309
2896,1189215.4,1140321.9,483629.5421125069,816941.1935232354,358
2897,806135.8,998548.3,544376.0496413097,784540.1758190647,407
2898,1509102.8,1220949.0,737449.3804887497,582509.1535236569,456
2899,623426.44,719217.4,740721.8411214452,990679.046705905,505
2900,1199879.0,782857.9,880472.25855951,430484.6255178832,554
2901,1360591.0,1180912.8,682592.7843137549,1600968.2711533236,603
2902,982678.9,1114549.5,612717.6368734258,572029.930221328,652
2903,624206.0,772068.06,1069845.7770085502,638361.5112287789,701
2904,1284416.9,747988.5,745502.2161028828,398714.45569357916,750
2905,1022462.7,720239.7,664198.8044802318,569775.2579344064,799
2906,1233727.4,1323925.1,646264.9936444806,776265.9964124231,848
2907,949236.44,843895.9,676746.0276050394,561730.8569791121,946
2908,726859.06,1182220.5,649118.5789176958,817180.0366220755,995
2909,1092021.1,895187.94,831808.1145799615,886781.2599549863,1044
2910,1064316.9,715631.7,678394.7657159223,798797.3714638768,1093
2911,301511.28,1150875.4,42155.42528611755,494502.0031621424,1142
2912,1115068.9,986957.6,551844.7258020778,640066.0586264092,1191
2913,526454.94,923344.25,430611.094290506,814874.3029038673,1240
2914,993728.0,862951.7,529431.1065750429,533144.9504325993,1289
2915,1473223.9,1088650.9,1124907.966289578,652960.2414725377,1338
2916,841343.8,916204.94,1069881.1476270305,675084.245692707,1387
2917,1044850.25,1085794.5,549634.1459052259,477907.0142766078,1436
2918,1309933.2,127475.48,512931.9352696297,42096.34243144738,1485
2919,642400.44,691777.1,567718.2488335874,813306.370229235,1534
2920,1023464.3,723211.5,745921.1587612749,280037.11263621785,1583
2921,1145313.6,515511.78,688374.364615315,489704.08742913906,1632
2922,1335847.0,1088411.8,842152.6372706834,966216.3563574491,1681
2923,1144044.0,960069.44,696105.2948335552,619063.4270770273,1730
2924,473851.56,402253.5,476391.12526118656,467084.9688134251,1779
2925,1290995.5,1302084.9,424396.9991482737,1010674.510589005,1828
2926,985648.2,940663.0,737908.1549116441,456047.8563470395,1877
2927,1182644.0,886000.56,654816.2297081869,678808.816782612,1926
2928,1122798.1,1338786.4,690833.8014120512,422643.11303709476,1975
2929,1328767.9,1023335.25,659660.6963350025,546798.2096480255,2024
2930,783383.5,584567.1,611399.1124233747,686107.673909195,2073
2931,702714.06,1033723.3,480514.00903683604,776585.1003700348,2122
2932,1073816.0,1250225.2,1389862.8663663527,717497.1525856687,2171
2933,899389.3,1114549.1,443572.65038677014,760323.9955549481,2220
2934,730831.2,1331783.6,641726.6475007895,436819.6859307657,2269
2935,1461835.5,1275696.1,730377.0248955333,849200.2455252055,2318
2936,1107341.0,735935.7,683923.1746511026,524519.8013269859,2367
2937,877025.0,1136500.8,665472.6111683616,644044.2663392785,2416
2938,1235621.5,933631.94,789632.1590672609,880170.9785391006,2465
2939,830658.44,1018117.44,659150.8553277613,398462.0408724291,2514
2940,1274868.1,970801.8,1182853.763545034,1014451.411636784,2563
2941,1195130.9,1272357.0,850162.5929232955,643686.7172905897,2612
2942,488756.16,904105.3,468745.87317880633,422447.773705423,2661
2943,1576772.4,1189761.4,669662.9945951287,473245.3334468743,2710
2944,1281910.6,523576.1,565094.2083862177,245950.82470852797,2759
2945,1597384.0,1175283.2,654717.4544844136,549531.4151361999,2808
2946,649222.25,1005842.7,730855.393097199,439618.6472323801,2857
2947,913829.3,575887.2,820508.188975397,426128.2660810762,2906
2948,571963.0,912947.9,639529.5143571913,697365.3221619906,2955
2949,788948.75,777060.75,688978.468379349,717679.6509444277,3004
2950,864472.06,1155734.8,426248.412883999,428354.6015845064,3053
2951,1254611.2,99071.39,819472.4313675195,30958.920316744923,3102
2952,1145375.9,1103597.6,677882.3512688419,585021.2725086354,3151
2953,897493.5,960062.75,1045841.7233174987,969199.4635642493,3200
2954,718516.75,825521.6,419877.10673107335,684944.6029500549,3249
2955,1225560.9,1039807.75,789558.4759172496,824284.4390216448,3298
2956,855990.5,976400.1,645082.1687258933,651448.62940753,3347
2957,1287344.8,854430.2,717819.6356301889,497587.40157722787,3396
2958,1430453.5,1283470.1,458648.0783415505,626857.4028910381,3445
2959,1513650.6,1316019.8,760090.8989353904,1054293.361384275,3494
2960,1424018.4,849540.1,1075953.7379122966,219021.4629978278,3543
2961,1012019.3,785227.3,693223.238564755,525879.251153199,3592
2962,1297900.1,1194242.8,806130.476523639,731079.4346581274,3641
2963,1322364.5,1193095.1,389855.55916005495,556787.4799638089,3690
2964,1230359.5,1010321.6,726522.1558938555,766821.9960017828,3739
2965,1063378.4,787598.2,677840.4095623606,944513.2703610437,3788
2966,1260091.1,1419853.0,894311.8528283179,783928.7417576339,3837
2967,827554.8,1363593.6,526338.6342649495,750102.2530730955,3886
2968,994604.6,1124437.8,857683.3016889218,928701.2469552488,3935
2969,938069.1,1184818.0,422768.53914763,553798.3164248782,3984
2970,915002.94,636119.75,750333.9005094584,753319.5239451844,4033
2971,636883.7,974644.0,282819.86683040083,337417.9396951898,4082
2972,844441.9,786009.8,486726.5670357679,784422.3677793895,4131
2973,532062.7,880762.56,434410.86330451496,427869.4202830914,4180
2974,1433216.9,1330748.9,743201.1700190232,899736.9388934259,4229
2975,1232585.9,1104997.4,963955.5952113365,554707.8301114048,4278
2976,673447.6,886048.3,410426.3216478741,439776.6848826906,4327
2977,853131.9,948021.9,965779.0471673799,535465.0857996229,4376
2978,489374.97,758825.4,499455.5369562209,555852.6808453158,4425
2979,1296586.1,1074530.1,875979.3685724833,773026.1172618091,4474
2980,384848.1,683336.5,470080.5806143852,431286.9172373685,4523
2981,1119830.0,566618.8,536561.2093139008,547357.7753746171,4572
2982,1284218.1,472565.62,800083.3564464756,484780.02236033056,4621
2983,855420.7,1056517.1,662459.9869515824,835493.2555964876,4670
2984,915109.0,1035517.75,475826.156563444,672330.8395803989,4719
2985,1142410.0,1280607.6,600450.0805298119,1279872.21634002,4768
2986,576916.7,953883.75,500689.72559876356,529570.076089463,4817
2987,911404.5,1151748.5,666372.4485711756,689106.7961484817,4866
2988,700473.25,971258.4,496323.0202519517,461365.9036485929,4915
2989,1536908.4,895993.8,965452.9123938655,563129.0091663246,4964
2990,1168122.2,1065099.9,755616.3944038956,339653.5183287487,5013
2991,1190922.8,861969.6,1105907.1315297035,852701.3608081583,5062
2992,1405010.1,890549.3,964036.5608247208,566658.4151134324,5111
2993,1441517.1,909846.5,698787.9862187536,774974.3671651421,5160
2994,999166.06,1241083.9,231008.85246145583,1040080.1549560423,5209
2995,112844.96,1276873.5,60655.16846780375,1277127.5442560248,5258
2996,596285.4,940829.4,856631.6783902688,800683.0623784262,5307
2997,1462046.4,1062651.4,767971.766432243,566322.0241021884,5356
2998,1105144.0,638126.2,848655.7803537265,457596.12242305477,5405
2999,999678.4,965192.56,690710.2412325034,640550.4390250008,5454
3000,744460.06,946189.1,834630.5028833853,805672.1136593536,5503
3001,1020417.6,867434.6,909130.4312677738,437309.17184258817,5552
3002,868131.3,953658.0,1043934.5752427924,757694.2687702277,5601
3003,1331825.9,1222965.2,825202.7165350986,1303179.9250127787,5650
3004,1271392.4,264241.2,544945.5263950143,41520.76647243799,5699
3005,1255905.8,1156163.9,251375.7104989997,1087395.5143079502,5748
3006,670829.4,733749.6,386480.2208667195,990197.6022902847,5797
3007,977095.06,748542.06,873666.1012973498,658207.5523007611,5895
3008,824404.44,564221.1,548272.2543931043,491198.79756561917,5944
3009,1192124.2,986433.8,598683.3210576262,904286.1521056519,5993
3010,753828.6,251199.23,855397.5652554417,194074.28611112692,6042
3011,484109.25,983913.3,628677.4184299824,886299.7012889127,6091
3012,745459.56,596716.3,725949.243339686,1036378.9065736528,6140
3013,1139094.9,1233714.6,670977.9799283403,841212.314141957,6189
3014,647037.1,653452.75,420824.63126424886,285369.6343381504,6287
3015,1004049.56,932566.25,713653.1720400052,618247.5567166501,6336
3016,1326678.2,938890.56,439331.7014557088,559181.5245757937,6385
3017,1176590.9,1153565.4,804143.8748472589,260597.6323238979,6434
3018,1009979.06,1511563.2,942560.7427387049,871330.3996818122,6483
3019,1103223.6,830258.5,617135.2758570076,401000.40035062947,6532
3020,818600.0,769227.94,997069.0805805456,1284412.4567891227,6581
3021,1043932.2,860255.6,598962.9243956278,735368.4509868163,6630
3022,572387.1,861542.94,618217.8783054897,624839.7875875857,6679
3023,1208041.2,939500.06,932963.9366048203,915480.0192635063,6728
3024,968787.94,1056257.1,935363.5303468411,558348.6034268255,6777
3025,1118665.2,758028.4,664179.9055238649,537807.0488879551,6826
3026,797726.1,830341.9,848173.5771104813,676753.3942313744,6875
3027,1004542.8,1324287.1,387932.50934161927,1316554.8883226821,6924
3028,1074662.8,915537.25,537697.700609925,854508.1737741556,6973
3029,785414.44,329521.9,661034.8106395475,496438.6533264812,7022
3030,589969.44,1072962.9,615803.1985258564,674435.0814016551,7071
3031,1029274.56,918826.94,587033.1476343956,651495.9857548849,7120
3032,1208922.1,614555.0,952328.926365066,772269.8861037705,7169
3033,991331.7,1112984.2,654228.0206806633,762800.1035948594,7218
3034,596923.5,1132400.4,544714.7859124682,1241842.9985574926,7267
3035,872881.25,1099481.1,612657.3912867691,698507.1253520928,7316
3036,1112154.1,801723.5,672895.2696741542,442581.36790994956,7365
3037,1398822.6,1119331.5,646178.6875962417,1064584.9864501916,7414
3038,487665.56,419128.53,302736.49481661775,600417.5979645315,7463
3039,611691.9,1241790.0,578168.1314337479,985041.872724133,7512
3040,528788.6,769718.06,767157.8768793313,727730.870797528,7561
3041,1162444.6,1177921.2,914528.603397953,1241782.743122218,7610
3042,879578.75,372620.62,537818.4335899403,454939.8097326135,7659
3043,1334149.9,1532212.8,1016128.5392622673,902630.7609289729,7708
3044,1134742.4,1256584.0,825429.085694137,366374.5838957663,7757
3045,581723.2,937592.2,379520.46140428213,584987.3004153474,7806
3046,1105525.8,1425368.2,513488.65784022294,945833.3882555356,7855
3047,1272978.6,1057005.5,745042.6800818586,291165.4934911602,7904
3048,1136906.8,1008039.44,859156.1841538976,410602.53806848504,7953
3049,1129806.8,1014749.94,790164.1292816185,719694.8694318691,8002
3050,1066461.9,1264914.9,420858.73350474605,902696.364323732,8051
3051,1282345.1,1004225.75,848867.0555259384,409692.28855956177,8100
3052,701770.6,1198607.1,533865.9558741769,751348.2972378773,8149
3053,1182057.1,1040191.0,608669.5809319444,567373.569226712,8198
3054,919609.75,1002942.1,1125219.738411002,906007.0739283501,8247
3055,1016177.25,892112.9,1339748.5393502917,383486.20937194274,8296
3056,1053927.5,1194678.0,1071111.5197089876,1037216.2722851464,8345
3057,513955.78,661578.8,583438.4575974086,718961.5785484244,8394
3058,603515.9,964207.06,499802.70910428744,336732.673868828,8443
3059,812658.94,889991.44,219621.6837906821,701109.726693154,8492
3060,1196863.4,500256.06,744383.003320138,500801.16588090116,8541
3061,1131207.0,1020016.9,834223.830757105,760182.2961631282,8590
3062,131514.23,1220947.2,26873.50644306927,428578.6456999176,8639
3063,913828.1,775694.5,962259.4060852199,1012149.2634829402,8688
3064,813549.7,1349894.9,456785.6135983807,1003217.5827784827,8786
3065,706320.56,967385.9,833794.1793845212,912282.4503286122,8835
3066,963185.0,434817.9,439078.81645945844,210611.89379350812,8884
